"clusters","hrs","ntrees","acuracia_total_treino","acuracia_total_teste","bal_acc_nevoa","bal_acc_visBaixa","bal_acc_visMedia","bal_acc_visCompleta","runtime_sec"
2,21,101,0.808911311647544,0.83502912940018,0.595052673506668,0.65928911978912,0.613832075634748,0.671679012505933,193.189999999999
2,21,121,0.808993370504216,0.834823992779191,0.580746356806351,0.659491357890778,0.613381381868223,0.670274669363832,232.23
2,21,141,0.808993372187526,0.834988102075983,0.580766959220954,0.661621806684508,0.612883869430412,0.671436010825229,268.800999999999
2,21,161,0.808983117881442,0.834823992779191,0.580766959220954,0.659244177988751,0.613073116245326,0.671185227786858,306.053
2,21,181,0.808890801772894,0.83502912940018,0.580766959220954,0.659266648888935,0.613617447354423,0.671428229467562,342.666999999998
2,23,1,0.696694570971316,0.728671673027207,0.566575624038249,0.632699580346392,0.604151744749345,0.662014454233674,6.18900000000212
2,23,21,0.810045549673766,0.83515942385818,0.590703168582992,0.67523972011915,0.624220581006525,0.68927525173259,45.1499999999978
2,23,41,0.810958594936189,0.838688497681481,0.579360124451966,0.679607332002879,0.623396321622792,0.687884472806891,85.5289999999986
2,23,61,0.812353810168657,0.839714391234765,0.573698898502757,0.682855643306346,0.62346795141906,0.689406952892024,120.572
2,23,81,0.812487176330584,0.840370963108868,0.585103719331614,0.682250187853563,0.62419067975781,0.688157886083208,156.857
2,23,101,0.812405104846321,0.839345069555583,0.585041942633784,0.68142138190508,0.620999513771707,0.68607991099208,195.692999999999
2,23,121,0.812620542492511,0.839509212524108,0.579380716684576,0.680390680257131,0.621419555122699,0.685323704082815,230.156999999999
2,23,141,0.812702613976774,0.839673355492634,0.585083127099004,0.681734721206781,0.620326161534905,0.684418906608758,266.234999999997
2,23,161,0.812784685461037,0.838934712134269,0.573719490735367,0.682451851907414,0.618229606314923,0.683561197339875,307.814999999999
2,23,181,0.812989864171693,0.83926299807132,0.573698898502757,0.682362094747028,0.619115413583875,0.68356897079051,346.817999999999
4,1,1,0.711149475826588,0.736017070868727,0.57725971672576,0.650128739808144,0.610682205027397,0.680579998571616,10.5610000000015
4,1,21,0.824685006308715,0.835241495342443,0.562294077673901,0.676784498540191,0.624964345861268,0.685872768142263,89.3970000000008
4,1,41,0.826757302031841,0.8389757478764,0.573698898502757,0.683011618020352,0.624951829593564,0.686985155967499,168.433000000001
4,1,61,0.827075354294967,0.840206820140342,0.585021350401174,0.683773279832756,0.624445207821946,0.687555750373402,247.888999999999
4,1,81,0.827516481787289,0.839714391234765,0.585021350401174,0.682742578184807,0.624724423937057,0.685488289050241,323.147000000001
4,1,101,0.82727027070126,0.839098855102795,0.602087397179239,0.680995209127455,0.621183629217902,0.684134979564473,408.822
4,1,121,0.827608819784572,0.839304033813452,0.590723760815602,0.68195853499371,0.621697554059483,0.683968101781077,484.671999999999
4,1,141,0.827003553531551,0.839509212524108,0.590703168582992,0.68137592421085,0.620394139796192,0.683639379347589,567.012000000002
4,1,161,0.827301042456476,0.839878534203291,0.596364394532201,0.681241404293077,0.621419555122699,0.684006969034253,643.795000000002
4,1,181,0.827588290125429,0.839304033813452,0.590723760815602,0.680883070588375,0.620392922617865,0.683631605896954,727.073
4,3,1,0.715982845379156,0.727933029668842,0.552436325715974,0.635669913853719,0.600623024372549,0.670005518416403,10.6059999999998
4,3,21,0.824166676366514,0.832081743198326,0.544327819546418,0.674265081789701,0.619251340527229,0.684867039437044,89.5509999999995
4,3,41,0.826587861774322,0.835692888505889,0.544410232600646,0.679315967885632,0.619340197494886,0.682827968089705,168.749
4,3,61,0.826936669371442,0.836472567606385,0.549360727650151,0.676973596647213,0.618445990879726,0.682003862591731,247.589
4,3,81,0.82739833494243,0.83630842463786,0.544410232600646,0.675806102771961,0.617858422928013,0.680369934732211,330.746000000003
4,3,101,0.827449634251098,0.838319176002298,0.55435242922677,0.678402704587745,0.620582637365485,0.682239961487988,406.891
4,3,121,0.827747151801557,0.838237104518035,0.554331825963213,0.680034068509482,0.619830973581805,0.682587447865803,483.059000000001
4,3,141,0.827808702467752,0.837826747096721,0.554393635753884,0.678874248302894,0.620230625587599,0.682352338147934,564.661
4,3,161,0.82808570972515,0.838729533423612,0.554373032490327,0.680116447599547,0.621428448048247,0.683787141400353,656.653000000002
4,3,181,0.827798449847223,0.838483318970824,0.55435242922677,0.680228650822024,0.619783333353897,0.682292208091959,722.151999999998
4,5,1,0.714565483706484,0.732887393302692,0.551687822887285,0.643036700808973,0.598858577145072,0.672967476896378,10.4339999999975
4,5,21,0.823153999098078,0.835398883782009,0.55840764744346,0.674538386740181,0.621454650813154,0.68985291324627,90.2289999999994
4,5,41,0.825739437785236,0.837163493105712,0.547728153229355,0.67970757113607,0.61818856380657,0.685751657039959,167.280999999999
4,5,61,0.826478149350039,0.837573867367039,0.56372679637963,0.675437707752817,0.619659678893471,0.68332648089833,250.038
4,5,81,0.826744890935451,0.836835193696651,0.547789947742002,0.673671306533694,0.618361654575031,0.679568226993907,326.665999999997
4,5,101,0.826734623999876,0.837655942219304,0.558428245614343,0.674758074093702,0.617969916248724,0.678555658922088,406.385000000002
4,5,121,0.827083458543089,0.838312541037426,0.558428245614343,0.676636890439404,0.617274127028975,0.679854136519833,489.001999999997
4,5,141,0.827103993255756,0.838640840446487,0.563747394550513,0.67680429340667,0.618351141469788,0.681266744589643,567.411
4,5,161,0.827052684683561,0.839051214707814,0.558428245614343,0.677096572735776,0.62024439215009,0.682077765448235,640.089
4,5,181,0.827175795698993,0.838517728168089,0.558428245614343,0.675999783385714,0.618478597226355,0.681912040171443,723.984999999997
4,7,1,0.717772775213328,0.72839202166954,0.561829677469405,0.62835152292165,0.600622316315435,0.663996463969933,10.3349999999991
4,7,21,0.822293376292905,0.834564557169827,0.548875361222629,0.670261448392591,0.617394218699425,0.680875317239363,90.6309999999976
4,7,41,0.824786615090406,0.836493474513667,0.568524417680029,0.667340472970628,0.615150807655007,0.676482916828696,170.386999999999
4,7,61,0.825771590791909,0.837396371993762,0.558699889451329,0.667190924120048,0.616914790232282,0.67550595430788,251.889999999999
4,7,81,0.826120431650611,0.837888861528359,0.558720496111402,0.667260564876745,0.616630852669198,0.674117269282382,331.572
4,7,101,0.826110177346945,0.83780677993926,0.558741102771475,0.66856786260479,0.61512537499275,0.675274230331361,406.671999999999
