"porcentagem","horas","ntrees","acuracia_total_treino","acuracia_total_teste","acuracia_nevoa","acuracia_visivel","sens_nevoa","sens_visivel","spec_nevoa","spec_visivel","ppv_nevoa","ppv_visivel","npv_nevoa","npv_visivel","bal_acc_nevoa","bal_acc_visivel","runtime_sec"
0.25,13,121,0.996422129097801,0.996050241799602,0,0,0,1,1,0,NA,0.996050241799602,0.996050241799602,NA,0.5,0.5,41.1950000000002
0.25,13,141,0.996422129097801,0.996050241799602,0,0,0,1,1,0,NA,0.996050241799602,0.996050241799602,NA,0.5,0.5,46.8409999999999
0.25,13,161,0.996422129097801,0.996050241799602,0,0,0,1,1,0,NA,0.996050241799602,0.996050241799602,NA,0.5,0.5,53.172
0.25,13,181,0.996422129097801,0.996050241799602,0,0,0,1,1,0,NA,0.996050241799602,0.996050241799602,NA,0.5,0.5,58.386
0.25,13,201,0.996422129097801,0.996061182958052,0.00277008310249307,0.00277008310249307,0.00277008310249307,1,1,0.00277008310249307,1,0.996061139862359,0.996061139862359,1,0.501385041551247,0.501385041551247,66.02
0.25,16,1,0.994123645327151,0.993631409625107,0.00533333333333333,0.00533333333333333,0.00533333333333333,0.997703574293217,0.997703574293217,0.00533333333333333,0.00947867298578206,0.99590896627365,0.99590896627365,0.00947867298578206,0.501518453813275,0.501518453813275,1.77100000000019
0.25,16,21,0.996946917870404,0.995863699034863,0.00266666666666667,0.00266666666666667,0.00266666666666667,0.99995604926877,0.99995604926877,0.00266666666666667,0.199999999999918,0.995907245488668,0.995907245488668,0.199999999999918,0.501311357967718,0.501311357967718,8.49600000000009
0.25,16,41,0.996946912482264,0.995896526820301,0,0,0,1,1,0,NA,0.995896526820301,0.995896526820301,NA,0.5,0.5,14.3620000000001
0.25,16,61,0.996946912482264,0.995885584225155,0,0,0,0.999989012317192,0.999989012317192,0,0,0.995896481917164,0.995896481917164,0,0.499994506158596,0.499994506158596,20.6570000000002
0.25,16,81,0.996946912482264,0.995896526820301,0,0,0,1,1,0,NA,0.995896526820301,0.995896526820301,NA,0.5,0.5,27.2370000000001
0.25,16,101,0.996946912482264,0.995885584225155,0,0,0,0.999989012317192,0.999989012317192,0,0,0.995896481917164,0.995896481917164,0,0.499994506158596,0.499994506158596,35.8739999999998
0.25,16,121,0.996946912482264,0.995896526820301,0,0,0,1,1,0,NA,0.995896526820301,0.995896526820301,NA,0.5,0.5,40.0509999999999
0.25,16,141,0.996914087929498,0.995896526820301,0,0,0,1,1,0,NA,0.995896526820301,0.995896526820301,NA,0.5,0.5,46.2429999999999
0.25,16,161,0.996946912482264,0.995885584225155,0,0,0,0.999989012317192,0.999989012317192,0,0,0.995896481917164,0.995896481917164,0,0.499994506158596,0.499994506158596,55.364
0.25,16,181,0.996946912482264,0.995896526820301,0,0,0,1,1,0,NA,0.995896526820301,0.995896526820301,NA,0.5,0.5,59.2710000000002
0.25,16,201,0.996946912482264,0.995896526820301,0,0,0,1,1,0,NA,0.995896526820301,0.995896526820301,NA,0.5,0.5,66.058
0.25,19,1,0.992743855421921,0.991682262424621,0.0275482093663912,0.0275482093663912,0.0275482093663912,0.995527865682138,0.995527865682138,0.0275482093663912,0.0239808153477217,0.996118917254876,0.996118917254876,0.0239808153477217,0.511538037524265,0.511538037524265,1.87800000000016
0.25,19,21,0.996486856758726,0.996016241477055,0.00275482093663912,0.00275482093663912,0.00275482093663912,0.999978023909986,0.999978023909986,0.00275482093663912,0.333333333333114,0.996038000175116,0.996038000175116,0.333333333333114,0.501366422423313,0.501366422423313,7.91200000000026
0.25,19,41,0.996486856758726,0.996027185868602,0.00275482093663912,0.00275482093663912,0.00275482093663912,0.999989011954993,0.999989011954993,0.00275482093663912,0.500000000001016,0.996038043537743,0.996038043537743,0.500000000001016,0.501371916445816,0.501371916445816,14.2360000000003
0.25,19,61,0.996486856758726,0.996038130260148,0.00275482093663912,0.00275482093663912,0.00275482093663912,1,1,0.00275482093663912,1,0.99603808689942,0.99603808689942,1,0.50137741046832,0.50137741046832,20.4629999999997
0.25,19,81,0.996486856758726,0.996038130260148,0.00275482093663912,0.00275482093663912,0.00275482093663912,1,1,0.00275482093663912,1,0.99603808689942,0.99603808689942,1,0.50137741046832,0.50137741046832,26.4559999999997
0.25,19,101,0.996486856758726,0.996038130260148,0.00275482093663912,0.00275482093663912,0.00275482093663912,1,1,0.00275482093663912,1,0.99603808689942,0.99603808689942,1,0.50137741046832,0.50137741046832,32.7129999999997
0.25,19,121,0.996486856758726,0.996027185868602,0,0,0,1,1,0,NA,0.996027185868602,0.996027185868602,NA,0.5,0.5,39.1820000000002
0.25,19,141,0.996486856758726,0.996027185868602,0,0,0,1,1,0,NA,0.996027185868602,0.996027185868602,NA,0.5,0.5,45.5810000000001
0.25,19,161,0.996486856758726,0.996027185868602,0,0,0,1,1,0,NA,0.996027185868602,0.996027185868602,NA,0.5,0.5,51.5859999999998
0.25,19,181,0.996486856758726,0.996027185868602,0,0,0,1,1,0,NA,0.996027185868602,0.996027185868602,NA,0.5,0.5,57.4679999999998
0.25,19,201,0.996486856758726,0.996027185868602,0,0,0,1,1,0,NA,0.996027185868602,0.996027185868602,NA,0.5,0.5,64.3120000000004
0.25,22,1,0.993432033426259,0.991910678123803,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.99587839620153,0.99587839620153,0.0188679245283019,0.018324607329843,0.995998812834577,0.995998812834577,0.018324607329843,0.507373160364916,0.507373160364916,1.74600000000009
0.25,22,21,0.996781711637321,0.995927973291008,0.00269541778975741,0.00269541778975741,0.00269541778975741,0.999978018113075,0.999978018113075,0.00269541778975741,0.333333333333586,0.995949732901305,0.995949732901305,0.333333333333586,0.501336717951416,0.501336717951416,7.35400000000027
0.25,22,41,0.996781711637321,0.995949865907723,0.00269541778975741,0.00269541778975741,0.00269541778975741,1,1,0.00269541778975741,1,0.995949821573221,0.995949821573221,1,0.501347708894879,0.501347708894879,12.9549999999999
0.25,22,61,0.996781711637321,0.995949865907723,0.00269541778975741,0.00269541778975741,0.00269541778975741,1,1,0.00269541778975741,1,0.995949821573221,0.995949821573221,1,0.501347708894879,0.501347708894879,18.5309999999999
0.25,22,81,0.996781711637321,0.99596081221608,0.00539083557951483,0.00539083557951483,0.00539083557951483,1,1,0.00539083557951483,1,0.995960723785754,0.995960723785754,1,0.502695417789757,0.502695417789757,24.0209999999997
0.25,22,101,0.996781711637321,0.995949865907723,0.00269541778975741,0.00269541778975741,0.00269541778975741,1,1,0.00269541778975741,1,0.995949821573221,0.995949821573221,1,0.501347708894879,0.501347708894879,29.4350000000004
0.25,22,121,0.996781711637321,0.995949865907723,0.00269541778975741,0.00269541778975741,0.00269541778975741,1,1,0.00269541778975741,1,0.995949821573221,0.995949821573221,1,0.501347708894879,0.501347708894879,35.5339999999997
0.25,22,141,0.996781711637321,0.995949865907723,0.00269541778975741,0.00269541778975741,0.00269541778975741,1,1,0.00269541778975741,1,0.995949821573221,0.995949821573221,1,0.501347708894879,0.501347708894879,40.9849999999997
0.25,22,161,0.996781711637321,0.995949865907723,0.00269541778975741,0.00269541778975741,0.00269541778975741,1,1,0.00269541778975741,1,0.995949821573221,0.995949821573221,1,0.501347708894879,0.501347708894879,46.3530000000001
0.25,22,181,0.996781711637321,0.995949865907723,0.00539083557951483,0.00539083557951483,0.00539083557951483,0.999989009056537,0.999989009056537,0.00539083557951483,0.666666666666919,0.995960679569139,0.995960679569139,0.666666666666919,0.502689922318026,0.502689922318026,55.4800000000005
0.25,22,201,0.996781711637321,0.995949865907723,0.00539083557951483,0.00539083557951483,0.00539083557951483,0.999989009056537,0.999989009056537,0.00539083557951483,0.666666666666919,0.995960679569139,0.995960679569139,0.666666666666919,0.502689922318026,0.502689922318026,60.0079999999998
0.35,1,1,0.993314897324531,0.992611210751004,0.0250783699059561,0.0250783699059561,0.0250783699059561,0.996525267896773,0.996525267896773,0.0250783699059561,0.028368794326241,0.996057901941895,0.996057901941895,0.028368794326241,0.510801818901364,0.510801818901364,2.70699999999943
0.35,1,21,0.996598799012979,0.99603405158259,0.0188087774294671,0.0188087774294671,0.0188087774294671,0.999987318495974,0.999987318495974,0.0188087774294671,0.857142857143267,0.996046332436495,0.996046332436495,0.857142857143267,0.50939804796272,0.50939804796272,13.3039999999992
0.35,1,41,0.99657534410504,0.996046681991563,0.0219435736677116,0.0219435736677116,0.0219435736677116,0.999987318495974,0.999987318495974,0.0219435736677116,0.875000000000366,0.99605891418033,0.99605891418033,0.875000000000366,0.510965446081843,0.510965446081843,24.165
0.35,1,61,0.996528428787188,0.996046681991563,0.0188087774294671,0.0188087774294671,0.0188087774294671,1,1,0.0188087774294671,1,0.996046382376718,0.996046382376718,1,0.509404388714734,0.509404388714734,34.6030000000001
0.35,1,81,0.996551886446114,0.99603405158259,0.0188087774294671,0.0188087774294671,0.0188087774294671,0.999987318495974,0.999987318495974,0.0188087774294671,0.857142857143267,0.996046332436495,0.996046332436495,0.857142857143267,0.50939804796272,0.50939804796272,44.7129999999997
0.35,1,101,0.996551886446114,0.99603405158259,0.0188087774294671,0.0188087774294671,0.0188087774294671,0.999987318495974,0.999987318495974,0.0188087774294671,0.857142857143267,0.996046332436495,0.996046332436495,0.857142857143267,0.50939804796272,0.50939804796272,55.6779999999999
0.35,1,121,0.9965518891971,0.99603405158259,0.0188087774294671,0.0188087774294671,0.0188087774294671,0.999987318495974,0.999987318495974,0.0188087774294671,0.857142857143267,0.996046332436495,0.996046332436495,0.857142857143267,0.50939804796272,0.50939804796272,66.6260000000002
0.35,1,141,0.996528431538175,0.99603405158259,0.0188087774294671,0.0188087774294671,0.0188087774294671,0.999987318495974,0.999987318495974,0.0188087774294671,0.857142857143267,0.996046332436495,0.996046332436495,0.857142857143267,0.50939804796272,0.50939804796272,77.1260000000002
0.35,1,161,0.996528431538175,0.995996160355672,0.0250783699059561,0.0250783699059561,0.0250783699059561,0.999923910975842,0.999923910975842,0.0250783699059561,0.571428571428677,0.996071248105104,0.996071248105104,0.571428571428677,0.512501140440899,0.512501140440899,92.366
0.35,1,181,0.996504976630235,0.99603405158259,0.0188087774294671,0.0188087774294671,0.0188087774294671,0.999987318495974,0.999987318495974,0.0188087774294671,0.857142857143267,0.996046332436495,0.996046332436495,0.857142857143267,0.50939804796272,0.50939804796272,96.9310000000005
0.35,1,201,0.996504976630235,0.99603405158259,0.0188087774294671,0.0188087774294671,0.0188087774294671,0.999987318495974,0.999987318495974,0.0188087774294671,0.857142857143267,0.996046332436495,0.996046332436495,0.857142857143267,0.50939804796272,0.50939804796272,108.474
0.35,4,1,0.992587379779498,0.992459455363007,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.996183496475123,0.996183496475123,0.0263157894736842,0.0258899676375401,0.99624665559261,0.99624665559261,0.0258899676375401,0.511249642974404,0.511249642974404,2.92199999999957
0.35,4,21,0.996223316912972,0.99616025867731,0.00986842105263158,0.00986842105263158,0.00986842105263158,0.999961961758888,0.999961961758888,0.00986842105263158,0.500000000000176,0.996197862718844,0.996197862718844,0.500000000000176,0.50491519140576,0.50491519140576,14.7160000000003
0.35,4,41,0.996199859254046,0.99616025867731,0.00657894736842105,0.00657894736842105,0.00657894736842105,0.999974641172592,0.999974641172592,0.00657894736842105,0.499999999999811,0.996185327405012,0.996185327405012,0.499999999999811,0.503276794270507,0.503276794270507,26.4970000000003
0.35,4,61,0.996199859254046,0.99618552013338,0.00657894736842105,0.00657894736842105,0.00657894736842105,1,1,0.00657894736842105,1,0.996185423771631,0.996185423771631,1,0.503289473684211,0.503289473684211,37.6390000000001
0.35,4,81,0.996176401595121,0.996147627949275,0.00657894736842105,0.00657894736842105,0.00657894736842105,0.999961961758888,0.999961961758888,0.00657894736842105,0.400000000000169,0.996185279219877,0.996185279219877,0.400000000000169,0.503270454563655,0.503270454563655,49.8040000000001
0.35,4,101,0.996199859254046,0.99616025867731,0.00328947368421053,0.00328947368421053,0.00328947368421053,0.999987320586296,0.999987320586296,0.00328947368421053,0.500000000000906,0.996172792724517,0.996172792724517,0.500000000000906,0.501638397135253,0.501638397135253,61.6349999999993
0.35,4,121,0.996199859254046,0.996147627949275,0.00328947368421053,0.00328947368421053,0.00328947368421053,0.999974641172592,0.999974641172592,0.00328947368421053,0.333333333333166,0.996172744382271,0.996172744382271,0.333333333333166,0.501632057428401,0.501632057428401,73.6999999999998
0.35,4,141,0.996176401595121,0.996147627949275,0.00328947368421053,0.00328947368421053,0.00328947368421053,0.999974641172592,0.999974641172592,0.00328947368421053,0.333333333333166,0.996172744382271,0.996172744382271,0.333333333333166,0.501632057428401,0.501632057428401,84.7250000000004
0.35,4,161,0.996176401595121,0.996172889405345,0.00657894736842105,0.00657894736842105,0.00657894736842105,0.999987320586296,0.999987320586296,0.00657894736842105,0.666666666667472,0.99618537558893,0.99618537558893,0.666666666667472,0.503283133977359,0.503283133977359,94.6660000000002
0.35,4,181,0.996176401595121,0.99616025867731,0.0164473684210526,0.0164473684210526,0.0164473684210526,0.99993660293148,0.99993660293148,0.0164473684210526,0.50000000000003,0.996222935246709,0.996222935246709,0.50000000000003,0.508191985676267,0.508191985676267,115.462
0.35,4,201,0.996176401595121,0.99616025867731,0.0164473684210526,0.0164473684210526,0.0164473684210526,0.99993660293148,0.99993660293148,0.0164473684210526,0.50000000000003,0.996222935246709,0.996222935246709,0.50000000000003,0.508191985676267,0.508191985676267,126.921
0.35,7,1,0.993126572987371,0.993115818459712,0.0158730158730159,0.0158730158730159,0.0158730158730159,0.997019733171004,0.997019733171004,0.0158730158730159,0.0208333333333333,0.996072319991891,0.996072319991891,0.0208333333333333,0.50644637452201,0.50644637452201,3.01099999999951
0.35,7,21,0.996410815838116,0.996021069384971,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.999885862121443,0.999885862121443,0.0285714285714286,0.500000000000001,0.996133874085585,0.996133874085585,0.500000000000001,0.514228645346436,0.514228645346436,14.2159999999994
0.35,7,41,0.996434273497042,0.996033700910733,0.00317460317460317,0.00317460317460317,0.00317460317460317,1,1,0.00317460317460317,1,0.996033650809691,0.996033650809691,1,0.501587301587302,0.501587301587302,23.7390000000005
0.35,7,61,0.996434273497042,0.995995806333447,0.00317460317460317,0.00317460317460317,0.00317460317460317,0.999961954040481,0.999961954040481,0.00317460317460317,0.250000000000183,0.99603350049897,0.99603350049897,0.250000000000183,0.501568278607542,0.501568278607542,36.6770000000006
0.35,7,81,0.996457731155967,0.995995806333447,0.0158730158730159,0.0158730158730159,0.0158730158730159,0.999911226094455,0.999911226094455,0.0158730158730159,0.416666666666803,0.99608363337755,0.99608363337755,0.416666666666803,0.507892120983736,0.507892120983736,48.0069999999996
0.35,7,101,0.996481188814893,0.996021069384971,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.999911226094455,0.999911226094455,0.0222222222222222,0.50000000000014,0.996108801940546,0.996108801940546,0.50000000000014,0.511066724158339,0.511066724158339,60.21
0.35,7,121,0.996481188814893,0.996008437859209,0.019047619047619,0.019047619047619,0.019047619047619,0.999911226094455,0.999911226094455,0.019047619047619,0.461538461538601,0.996096217500063,0.996096217500063,0.461538461538601,0.509479422571037,0.509479422571037,71.0520000000006
0.35,7,141,0.996481188814893,0.996033700910733,0.019047619047619,0.019047619047619,0.019047619047619,0.999936590067468,0.999936590067468,0.019047619047619,0.545454545454498,0.996096316135227,0.996096316135227,0.545454545454498,0.509492104557544,0.509492104557544,81.7859999999991
0.35,7,161,0.996481188814893,0.996021069384971,0.0158730158730159,0.0158730158730159,0.0158730158730159,0.999936590067468,0.999936590067468,0.0158730158730159,0.499999999999953,0.996083732329421,0.996083732329421,0.499999999999953,0.507904802970242,0.507904802970242,93.6940000000004
0.35,7,181,0.996457733907599,0.996021069384971,0.0126984126984127,0.0126984126984127,0.0126984126984127,0.999949272053975,0.999949272053975,0.0126984126984127,0.500000000000062,0.996071198473958,0.996071198473958,0.500000000000062,0.506323842376194,0.506323842376194,99.4980000000005
0.35,7,201,0.996457731155967,0.996058963962257,0.0253968253968254,0.0253968253968254,0.0253968253968254,0.999936590067468,0.999936590067468,0.0253968253968254,0.615384615384571,0.99612148470071,0.99612148470071,0.615384615384571,0.512666707732147,0.512666707732147,117.285
0.35,10,1,0.993407448487692,0.992496304998674,0.0297029702970297,0.0297029702970297,0.0297029702970297,0.99619569352507,0.99619569352507,0.0297029702970297,0.0291262135922333,0.996271495967128,0.996271495967128,0.0291262135922333,0.51294933191105,0.51294933191105,2.96399999999994
0.35,10,21,0.996105481022361,0.996172357600334,0,0,0,1,1,0,NA,0.996172357600334,0.996172357600334,NA,0.5,0.5,13.616
0.35,10,41,0.996128941432918,0.996273417465671,0.033003300330033,0.033003300330033,0.033003300330033,0.999974637956834,0.999974637956834,0.033003300330033,0.833333333333505,0.996298121264956,0.996298121264956,0.833333333333505,0.516488969143433,0.516488969143433,27.2809999999999
0.35,10,61,0.996128941432918,0.996184990083501,0.0066006600660066,0.0066006600660066,0.0066006600660066,0.999987318978417,0.999987318978417,0.0066006600660066,0.666666666665969,0.9961974784608,0.9961974784608,0.666666666665969,0.503293989522212,0.503293989522212,37.5540000000001
0.35,10,81,0.996152401843475,0.996210255049835,0.0132013201320132,0.0132013201320132,0.0132013201320132,0.999987318978417,0.999987318978417,0.0132013201320132,0.799999999999498,0.996222648946384,0.996222648946384,0.799999999999498,0.506594319555215,0.506594319555215,51.9350000000004
0.35,10,101,0.99617586500631,0.996222887533002,0.0165016501650165,0.0165016501650165,0.0165016501650165,0.999987318978417,0.999987318978417,0.0165016501650165,0.833333333332897,0.996235234666161,0.996235234666161,0.833333333332897,0.508244484571717,0.508244484571717,64.2960000000003
0.35,10,121,0.99617586500631,0.996197622566668,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.999987318978417,0.999987318978417,0.0099009900990099,0.749999999999411,0.996210063544601,0.996210063544601,0.749999999999411,0.504944154538713,0.504944154538713,76.125
0.35,10,141,0.99617586500631,0.996184990083501,0.0099009900990099,0.0099009900990099,0.0099009900990099,0.999974637956834,0.999974637956834,0.0099009900990099,0.600000000000297,0.996210015665269,0.996210015665269,0.600000000000297,0.504937814027922,0.504937814027922,88.6620000000003
0.35,10,161,0.996152404595752,0.996159725117166,0.0066006600660066,0.0066006600660066,0.0066006600660066,0.999961956935251,0.999961956935251,0.0066006600660066,0.399999999999947,0.996197382384153,0.996197382384153,0.399999999999947,0.503281308500629,0.503281308500629,100.286999999999
0.35,10,181,0.996128941432918,0.996172357600334,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.999987318978417,0.999987318978417,0.0033003300330033,0.499999999999215,0.996184893694968,0.996184893694968,0.499999999999215,0.50164382450571,0.50164382450571,106.696
0.35,10,201,0.996128941432918,0.996172357600334,0.0033003300330033,0.0033003300330033,0.0033003300330033,0.999987318978417,0.999987318978417,0.0033003300330033,0.499999999999215,0.996184893694968,0.996184893694968,0.499999999999215,0.50164382450571,0.50164382450571,117.744000000001
0.35,13,1,0.992374505066765,0.991813220133414,0.032051282051282,0.032051282051282,0.032051282051282,0.995611364789447,0.995611364789447,0.032051282051282,0.0280898876404496,0.996167318137977,0.996167318137977,0.0280898876404496,0.513831323420365,0.513831323420365,2.85199999999986
0.35,13,21,0.996292823004429,0.996070851020821,0.00320512820512821,0.00320512820512821,0.00320512820512821,1,1,0.00320512820512821,1,0.996070801379641,0.996070801379641,1,0.501602564102564,0.501602564102564,13.0969999999998
0.35,13,41,0.996292823004429,0.996070851020821,0.00320512820512821,0.00320512820512821,0.00320512820512821,1,1,0.00320512820512821,1,0.996070801379641,0.996070801379641,1,0.501602564102564,0.501602564102564,23.6870000000008
0.35,13,61,0.996292823004429,0.996058217101274,0,0,0,1,1,0,NA,0.996058217101274,0.996058217101274,NA,0.5,0.5,33.835
0.35,13,81,0.996292823004429,0.996070851020821,0.00320512820512821,0.00320512820512821,0.00320512820512821,1,1,0.00320512820512821,1,0.996070801379641,0.996070801379641,1,0.501602564102564,0.501602564102564,44.9439999999995
0.35,13,101,0.996292823004429,0.996070851020821,0.00320512820512821,0.00320512820512821,0.00320512820512821,1,1,0.00320512820512821,1,0.996070801379641,0.996070801379641,1,0.501602564102564,0.501602564102564,56.1580000000004
0.35,13,121,0.996292823004429,0.996058217101274,0,0,0,1,1,0,NA,0.996058217101274,0.996058217101274,NA,0.5,0.5,67.0609999999997
0.35,13,141,0.996292823004429,0.996058217101274,0,0,0,1,1,0,NA,0.996058217101274,0.996058217101274,NA,0.5,0.5,75.8239999999996
0.35,13,161,0.996292823004429,0.996058217101274,0,0,0,1,1,0,NA,0.996058217101274,0.996058217101274,NA,0.5,0.5,86.6239999999998
0.35,13,181,0.996292823004429,0.996058217101274,0,0,0,1,1,0,NA,0.996058217101274,0.996058217101274,NA,0.5,0.5,96.9120000000003
0.35,13,201,0.996292823004429,0.996058217101274,0,0,0,1,1,0,NA,0.996058217101274,0.996058217101274,NA,0.5,0.5,107.026
0.35,16,1,0.993007008374103,0.992974653155088,0.00946372239747634,0.00946372239747634,0.00946372239747634,0.996929908024104,0.996929908024104,0.00946372239747634,0.0122448979591839,0.996020127508017,0.996020127508017,0.0122448979591839,0.50319681521079,0.50319681521079,2.74600000000009
0.35,16,21,0.996409635015592,0.995994541457128,0,0,0,1,1,0,NA,0.995994541457128,0.995994541457128,NA,0.5,0.5,13.7860000000001
0.35,16,41,0.996409635015592,0.995994541457128,0,0,0,1,1,0,NA,0.995994541457128,0.995994541457128,NA,0.5,0.5,24.6170000000002
0.35,16,61,0.996409635015592,0.995994541457128,0,0,0,1,1,0,NA,0.995994541457128,0.995994541457128,NA,0.5,0.5,35.4179999999997
0.35,16,81,0.996409635015592,0.995994541457128,0,0,0,1,1,0,NA,0.995994541457128,0.995994541457128,NA,0.5,0.5,46.0680000000002
0.35,16,101,0.996409635015592,0.995994541457128,0,0,0,1,1,0,NA,0.995994541457128,0.995994541457128,NA,0.5,0.5,56.7719999999999
0.35,16,121,0.996409635015592,0.995994541457128,0,0,0,1,1,0,NA,0.995994541457128,0.995994541457128,NA,0.5,0.5,68.2309999999998
0.35,16,141,0.996409635015592,0.995994541457128,0,0,0,1,1,0,NA,0.995994541457128,0.995994541457128,NA,0.5,0.5,78.8159999999998
0.35,16,161,0.996409635015592,0.995994541457128,0,0,0,1,1,0,NA,0.995994541457128,0.995994541457128,NA,0.5,0.5,89.3709999999992
0.35,16,181,0.996409635015592,0.995994541457128,0,0,0,1,1,0,NA,0.995994541457128,0.995994541457128,NA,0.5,0.5,101.396999999999
0.35,16,201,0.996409635015592,0.995994541457128,0,0,0,1,1,0,NA,0.995994541457128,0.995994541457128,NA,0.5,0.5,109.85
0.35,19,1,0.991785392858942,0.991735119423733,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.995357450910751,0.995357450910751,0.0204081632653061,0.0161290322580646,0.996343228624394,0.996343228624394,0.0161290322580646,0.507882807088029,0.507882807088029,2.87099999999919
0.35,19,21,0.995869225005929,0.996271957538228,0,0,0,0.999987315439647,0.999987315439647,0,0,0.99628454801653,0.99628454801653,0,0.499993657719823,0.499993657719823,13.8380000000016
0.35,19,41,0.995869225005929,0.996271957538228,0,0,0,0.999987315439647,0.999987315439647,0,0,0.99628454801653,0.99628454801653,0,0.499993657719823,0.499993657719823,24.3719999999994
0.35,19,61,0.995869225005929,0.996284594970302,0,0,0,1,1,0,NA,0.996284594970302,0.996284594970302,NA,0.5,0.5,35.5329999999994
0.35,19,81,0.995869225005929,0.996284594970302,0,0,0,1,1,0,NA,0.996284594970302,0.996284594970302,NA,0.5,0.5,46.6899999999987
0.35,19,101,0.995869225005929,0.996284594970302,0,0,0,1,1,0,NA,0.996284594970302,0.996284594970302,NA,0.5,0.5,56.8810000000012
0.35,19,121,0.995869225005929,0.996297232402376,0.00340136054421769,0.00340136054421769,0.00340136054421769,1,1,0.00340136054421769,1,0.99629718560831,0.99629718560831,1,0.501700680272109,0.501700680272109,68.646999999999
0.35,19,141,0.995869225005929,0.996297232402376,0.00340136054421769,0.00340136054421769,0.00340136054421769,1,1,0.00340136054421769,1,0.99629718560831,0.99629718560831,1,0.501700680272109,0.501700680272109,77.9050000000007
0.35,19,161,0.995869225005929,0.996297232402376,0.00340136054421769,0.00340136054421769,0.00340136054421769,1,1,0.00340136054421769,1,0.99629718560831,0.99629718560831,1,0.501700680272109,0.501700680272109,90.4759999999987
0.35,19,181,0.995869225005929,0.996297232402376,0.00340136054421769,0.00340136054421769,0.00340136054421769,1,1,0.00340136054421769,1,0.99629718560831,0.99629718560831,1,0.501700680272109,0.501700680272109,100.772000000001
0.35,19,201,0.995869225005929,0.996297232402376,0.00340136054421769,0.00340136054421769,0.00340136054421769,1,1,0.00340136054421769,1,0.99629718560831,0.99629718560831,1,0.501700680272109,0.501700680272109,111.993999999999
0.35,22,1,0.992323965663355,0.991506035517917,0.0614886731391586,0.0614886731391586,0.0614886731391586,0.995152653351268,0.995152653351268,0.0614886731391586,0.0473815461346634,0.996315776100821,0.996315776100821,0.0473815461346634,0.528320663245213,0.528320663245213,2.8760000000002
0.35,22,21,0.996244136945073,0.996106932945712,0.00323624595469256,0.00323624595469256,0.00323624595469256,1,1,0.00323624595469256,1,0.996106883737392,0.996106883737392,1,0.501618122977346,0.501618122977346,14.5799999999999
0.35,22,41,0.99629107428114,0.996157492258105,0.0226537216828479,0.0226537216828479,0.0226537216828479,0.999974621221734,0.999974621221734,0.0226537216828479,0.777777777777988,0.996182337622936,0.996182337622936,0.777777777777988,0.511314171452291,0.511314171452291,28.5059999999994
0.35,22,61,0.996244136945073,0.996182771914302,0.0226537216828479,0.0226537216828479,0.0226537216828479,1,1,0.0226537216828479,1,0.996182434140668,0.996182434140668,1,0.511326860841424,0.511326860841424,41.1570000000011
0.35,22,81,0.996244134189565,0.996094293117614,0,0,0,1,1,0,NA,0.996094293117614,0.996094293117614,NA,0.5,0.5,54.0939999999991
0.35,22,101,0.996220660011161,0.996094293117614,0,0,0,1,1,0,NA,0.996094293117614,0.996094293117614,NA,0.5,0.5,60.0159999999996
0.35,22,121,0.99622066276667,0.996170132086204,0.0194174757281553,0.0194174757281553,0.0194174757281553,1,1,0.0194174757281553,1,0.996169841610942,0.996169841610942,1,0.509708737864078,0.509708737864078,79.3299999999999
0.35,22,141,0.996244136945073,0.996132212601909,0.0161812297734628,0.0161812297734628,0.0161812297734628,0.999974621221734,0.999974621221734,0.0161812297734628,0.714285714285962,0.99615715224756,0.99615715224756,0.714285714285962,0.508077925497599,0.508077925497599,92.9179999999997
0.35,22,161,0.996244136945073,0.996144852430007,0.0194174757281553,0.0194174757281553,0.0194174757281553,0.999974621221734,0.999974621221734,0.0194174757281553,0.750000000000228,0.996169744776063,0.996169744776063,0.750000000000228,0.509696048474945,0.509696048474945,105.216999999999
0.35,22,181,0.996267611123477,0.996132212601909,0.0161812297734628,0.0161812297734628,0.0161812297734628,0.999974621221734,0.999974621221734,0.0161812297734628,0.714285714285962,0.99615715224756,0.99615715224756,0.714285714285962,0.508077925497599,0.508077925497599,117.406999999999
0.35,22,201,0.996267611123477,0.996132212601909,0.0161812297734628,0.0161812297734628,0.0161812297734628,0.999974621221734,0.999974621221734,0.0161812297734628,0.714285714285962,0.99615715224756,0.99615715224756,0.714285714285962,0.508077925497599,0.508077925497599,131.963
0.45,1,1,0.992313450205069,0.99164973709369,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.995366204786755,0.995366204786755,0.0384615384615385,0.031347962382445,0.99624765478424,0.99624765478424,0.031347962382445,0.516913871624147,0.516913871624147,3.74799999999959
0.45,1,21,0.996202368862211,0.996160970363289,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.999970007797973,0.999970007797973,0.0192307692307692,0.714285714285635,0.996190447734437,0.996190447734437,0.714285714285635,0.509600388514371,0.509600388514371,20.8539999999994
