"kfolds","hrs","ntrees","acuracia_total_treino","acuracia_total_teste","bal_acc_nevoa","bal_acc_visBaixa","bal_acc_visMedia","bal_acc_visCompleta","runtime_sec"
8,5,161,0.606480659019647,0.60075329566855,0.541666666666667,0.640551631444994,0.550799631247745,0.644563326108856,317.134999999999
8,5,181,0.606952072120588,0.6030131826742,0.541666666666667,0.64338699991421,0.552438975510041,0.643099351832066,355.974
8,7,1,0.552581997691459,0.55785902751602,0.5,0.501058722501743,0.50033972557042,0.500454606887909,4.46499999999924
8,7,21,0.593763263371329,0.606860158311346,0.539967146045128,0.655493599829406,0.566752599656922,0.644445195296662,42.9769999999999
8,7,41,0.604787489947609,0.610629476064832,0.512557856021159,0.641339453982745,0.559258605154671,0.654105591664721,78.5959999999995
8,7,61,0.606106608949498,0.607990953637392,0.512557856021159,0.642194154837445,0.554677420146094,0.650376586516605,116.071000000001
8,7,81,0.607615260841683,0.618168111571806,0.51274898751963,0.659374045449568,0.566478284545307,0.645938026023173,161.061
8,7,101,0.610158804457775,0.6196758386732,0.526262501033143,0.659687570240504,0.562139935865045,0.649703891189227,198.813
8,7,121,0.608554890082026,0.623445156426687,0.539776014546657,0.662251672804606,0.565150861046927,0.655742790794825,240.608
8,7,141,0.609308113854563,0.62532981530343,0.526262501033143,0.664208032920103,0.568291380700317,0.656652004570642,280.885
8,7,161,0.611004449376663,0.616660384470411,0.526262501033143,0.645765398159195,0.565313160747838,0.646702871395397,298.634
8,7,181,0.609498143694716,0.627214474180173,0.526453632531614,0.662047651157563,0.569877993141713,0.658289203700746,355.457
8,9,1,0.557902615327699,0.53921568627451,0.5,0.500529689208934,0.499820416396102,0.5,4.32400000000052
8,9,21,0.598643885711033,0.581825037707391,0.533707473508087,0.641863990920595,0.554514922089259,0.627907216211763,42.5770000000002
8,9,41,0.608545775349327,0.599170437405732,0.545071109871723,0.651095349208557,0.56727011514758,0.630641097808776,80.9769999999999
8,9,61,0.609677281652864,0.605203619909502,0.567990100390407,0.655998193734043,0.567762483439062,0.638605909165797,122.784000000001
8,9,81,0.611940578844019,0.606711915535445,0.567990100390407,0.657685129383243,0.570603710125899,0.635008786863639,156.138
8,9,101,0.615242038760352,0.611613876319759,0.556626464026771,0.662009350688596,0.576239780979361,0.6397986572574,198.879
8,9,121,0.614581874839921,0.609351432880845,0.556818181818182,0.657444751784374,0.572326999146086,0.639321558020759,238.716
8,9,141,0.61514734340761,0.61500754147813,0.568181818181818,0.662817191119078,0.57554761106235,0.644588527651162,277.394
8,9,161,0.614581447963801,0.613499245852187,0.545454545454545,0.661708878690011,0.575414409978664,0.644240142237355,315.939
8,9,181,0.615429650815333,0.613499245852187,0.545454545454545,0.661878001500643,0.572014214458502,0.64501070899006,354.218999999999
8,11,1,0.551623589541715,0.567383918459796,0.5,0.500540915636904,0.499276410998553,0.5,4.30500000000029
8,11,21,0.594187940600246,0.610419026047565,0.541666666666667,0.654919051379727,0.555683691107895,0.663595424124955,43.2019999999993
8,11,41,0.602680074107078,0.621744054360136,0.513888888888889,0.656367300009291,0.560316670686606,0.674852459772235,80.8369999999995
8,11,61,0.608624538920434,0.622499056247641,0.513697537951269,0.654868531078695,0.565236070911722,0.668529243820866,119.948999999999
8,11,81,0.609569503585381,0.625141562853907,0.5,0.65717591517235,0.564223548802058,0.675095847948446,157.167000000001
8,11,101,0.610985524758967,0.62551906379766,0.513697537951269,0.655761637090031,0.56219850458273,0.677910106860266,194.769
8,11,121,0.611173063194382,0.627784069460174,0.51350618701365,0.66104129889436,0.559353141582248,0.679320782956266,235.764000000001
8,11,141,0.611078652749109,0.628161570403926,0.51350618701365,0.659939724054632,0.558967478694324,0.683073128172026,272.289999999999
8,11,161,0.610701721887207,0.629294073235183,0.51350618701365,0.659750998792158,0.55795495658466,0.683316516348238,310.869000000001
8,11,181,0.613343017129835,0.626274065685164,0.499617298124761,0.656009593050265,0.556990171249397,0.682378430044298,349.544
8,13,1,0.552858553474988,0.566679259539101,0.5,0.499965097447925,0.500584065230729,0.500649457357836,4.53300000000127
8,13,21,0.595372442717324,0.608613524744994,0.552056646022876,0.662872468401556,0.551103357755549,0.656840892562446,42.4369999999999
8,13,41,0.603496703821112,0.619191537589724,0.51258296181235,0.663344525418365,0.555005956012667,0.663529953707589,79.7810000000009
8,13,61,0.609828227512339,0.625613902531167,0.512774606120514,0.669748562014854,0.559013233115089,0.66513043341445,120.277
8,13,81,0.613135108408289,0.630902908953532,0.512774606120514,0.675172709461849,0.557433223441909,0.669044659589942,160.795
8,13,101,0.613229376454049,0.630902908953532,0.512774606120514,0.673422928184509,0.561065793004206,0.666287306648765,195.558999999999
8,13,121,0.613135681132518,0.627880619569324,0.512774606120514,0.671323248822621,0.55684915821118,0.666223497244832,234.859999999999
8,13,141,0.613701860620611,0.627880619569324,0.512774606120514,0.67044835818395,0.558459503386467,0.665066624010517,270.607999999998
8,13,161,0.613040271198761,0.630525122780506,0.512774606120514,0.671988142439642,0.561852379756051,0.667380370479147,314.592000000001
8,13,181,0.613040128799738,0.627880619569324,0.512774606120514,0.668786124141397,0.558976061443491,0.669044659589942,352.213
8,15,1,0.549229633189735,0.563540090771558,0.5,0.512958582609797,0.506228004544573,0.512792447785267,4.3739999999998
8,15,21,0.590941137208954,0.607034795763994,0.516475388931395,0.64979932405736,0.567060160168482,0.641179666981486,41.7790000000005
8,15,41,0.599261293251162,0.60590015128593,0.516475388931395,0.645988903148543,0.559347895363981,0.633789605785776,80.0960000000014
8,15,61,0.60314007106983,0.610060514372163,0.516666666666667,0.642078392304689,0.554453473550032,0.635760892534468,112.735999999999
8,15,81,0.60569373648636,0.618003025718608,0.516666666666667,0.652416544545274,0.55903268490038,0.648077661193985,159.053
8,15,101,0.604558876735162,0.618759455370651,0.516666666666667,0.653404020755676,0.56060527336714,0.648978562094886,193.377
8,15,121,0.606259913920282,0.614977307110439,0.516666666666667,0.647679343363337,0.561221838889351,0.642968099741676,229.675999999999
8,15,141,0.606922577216895,0.618759455370651,0.516666666666667,0.650881345862375,0.564756699088314,0.644051854631079,271.975
8,15,161,0.60777341785352,0.621406959152799,0.516666666666667,0.65474691836805,0.564567919195278,0.643629651671777,308.548000000001
8,15,181,0.60796302598351,0.623676248108926,0.516666666666667,0.654091227160965,0.565284936403691,0.648669349100177,353.126
8,17,1,0.553502743388388,0.560606060606061,0.5,0.5,0.5,0.5,4.14600000000064
8,17,21,0.598576875220012,0.615909090909091,0.596646185355863,0.672262348555452,0.569090180470545,0.652010213762891,42.7199999999993
8,17,41,0.60681465678619,0.625,0.610919098822325,0.671784715750233,0.571065629078055,0.662736891138824,80.844000000001
8,17,61,0.610886055168562,0.633712121212121,0.610919098822325,0.676910531220876,0.575228884877671,0.668388369599841,119.793
8,17,81,0.609559292795886,0.635606060606061,0.610727086533538,0.678821062441752,0.582010659030891,0.667834353453738,156.641
8,17,101,0.611832524367671,0.632954545454545,0.610535074244752,0.67792404473439,0.573522309639367,0.665646546261633,196.249
8,17,121,0.614671355545576,0.628030303030303,0.610535074244752,0.674114631873253,0.57441198935467,0.659200435677612,230.377999999999
8,17,141,0.613726106418737,0.630681818181818,0.596646185355863,0.675710624417521,0.573762925616268,0.663553786661826,270.061
8,17,161,0.614294502099946,0.632954545454545,0.596646185355863,0.676199906803355,0.576336917169877,0.664684082354029,314.598
8,17,181,0.613725961309419,0.634469696969697,0.596646185355863,0.678320130475303,0.575760637623776,0.66509253011553,355.199999999999
8,19,1,0.554059180576631,0.557830868411073,0.5,0.512425474554946,0.499754901960784,0.511488210905248,4.41799999999967
8,19,21,0.598349772382398,0.604854000758438,0.512820512820513,0.641903851827149,0.557120159621638,0.652076188088223,40.8420000000006
8,19,41,0.608213201820941,0.612817595752749,0.512820512820513,0.655270332197208,0.566925312838703,0.655369343876208,81.1460000000006
8,19,61,0.611911987860394,0.615851346226773,0.525641025641026,0.64556409625545,0.562552960882846,0.651161895210037,112.644
8,19,81,0.61551593323217,0.626469472885855,0.512628057085332,0.662554673370702,0.573359444280225,0.665550142830278,153.959000000001
8,19,101,0.616274658573596,0.626848691695108,0.512628057085332,0.665896293463216,0.572521923342201,0.665069713712602,199.132
8,19,121,0.616179817905918,0.626469472885855,0.512628057085332,0.662627843277639,0.571132623903833,0.665307017936617,233.585999999999
8,19,141,0.616559180576631,0.626469472885855,0.512628057085332,0.662450019997831,0.568477189870923,0.666730843280709,270.134000000002
8,19,161,0.615421092564492,0.627227910504361,0.512628057085332,0.662523189904768,0.569702680067002,0.664844050827878,309.101999999999
8,19,181,0.617981790591806,0.627227910504361,0.512628057085332,0.66218328507812,0.570437974184649,0.665075534382248,345.630000000001
8,21,1,0.552145949902936,0.571428571428571,0.5,0.50022408884297,0.499512670565302,0.499527856468366,4.41599999999744
8,21,21,0.593654680474252,0.605623100303951,0.546490384615385,0.647252906668176,0.564159440747462,0.65444053747203,41.3919999999998
8,21,41,0.602014789698457,0.613601823708207,0.515432692307692,0.65443672320782,0.56236136317806,0.656149990998042,79.7780000000021
8,21,61,0.605434028084457,0.618541033434651,0.546682692307692,0.659300630515239,0.560244000806614,0.654147514540919,115.612999999998
