"porcentagem","horas","ntrees","acuracia_total_treino","acuracia_total_teste","acuracia_nevoa","acuracia_visivel","sens_nevoa","sens_visivel","spec_nevoa","spec_visivel","ppv_nevoa","ppv_visivel","npv_nevoa","npv_visivel","bal_acc_nevoa","bal_acc_visivel","runtime_sec"
0.65,16,141,0.995618202849928,0.99689557855127,0,0,0,0.999245638849599,0.999245638849599,0,0,0.997646394276031,0.997646394276031,0,0.4996228194248,0.4996228194248,162.822
0.65,16,161,0.995618202048013,0.996966133584196,0,0,0,0.999316360207449,0.999316360207449,0,0,0.997646560448095,0.997646560448095,0,0.499658180103725,0.499658180103725,183.314000000002
0.65,16,181,0.995630865886423,0.996613358419567,0,0,0,0.998962753418199,0.998962753418199,0,0,0.997645729353046,0.997645729353046,0,0.499481376709099,0.499481376709099,207.351000000002
0.65,16,201,0.995630865886423,0.996448730009407,0,0,0,0.998797736916549,0.998797736916549,0,0,0.997645341307777,0.997645341307777,0,0.499398868458274,0.499398868458274,227.264999999999
0.65,19,1,0.991437718208667,0.983793192670477,0.03,0.03,0.03,0.986042015419801,0.986042015419801,0.03,0.00504201680672269,0.997685958299537,0.997685958299537,0.00504201680672269,0.5080210077099,0.5080210077099,5.0470000000023
0.65,19,21,0.995579537634351,0.997624256109896,0,0,0,0.999976422323344,0.999976422323344,0,0,0.99764772299586,0.99764772299586,0,0.499988211161672,0.499988211161672,25.6059999999998
0.65,19,41,0.995604870925386,0.997530167242961,0,0,0,0.999882111616721,0.999882111616721,0,0,0.997647501646749,0.997647501646749,0,0.499941055808361,0.499941055808361,48.8120000000017
0.65,19,61,0.995617535565609,0.99764777832663,0,0,0,1,1,0,NA,0.99764777832663,0.99764777832663,NA,0.5,0.5,67.0509999999995
0.65,19,81,0.995604870123268,0.99764777832663,0,0,0,1,1,0,NA,0.99764777832663,0.99764777832663,NA,0.5,0.5,88.3470000000016
0.65,19,101,0.995579537634351,0.997483122809494,0,0,0,0.99983495626341,0.99983495626341,0,0,0.997647390956571,0.997647390956571,0,0.499917478131705,0.499917478131705,115.689000000002
0.65,19,121,0.995604870123268,0.997553689459695,0,0,0,0.999905689293377,0.999905689293377,0,0,0.997647556987932,0.997647556987932,0,0.499952844646688,0.499952844646688,136.377
0.65,19,141,0.995630201810067,0.997553689459695,0,0,0,0.999905689293377,0.999905689293377,0,0,0.997647556987932,0.997647556987932,0,0.499952844646688,0.499952844646688,160.493999999999
