"ntrees","horas","RMSE_treino","Rsquared_treino","MAE_treino","RMSE_teste","Rsquared_teste","MAE_teste","runtime_sec"
41,15,1431.14081840667,0.317328531555696,948.777979549085,1372.70526187359,0.362357145197045,901.451011932241,446.547000000006
61,15,1422.89273818234,0.328219330015125,946.284648458323,1368.7255372643,0.368826939103677,901.796902203892,661.660000000003
81,15,1419.45317676463,0.33306434340153,945.590869765719,1363.2795956509,0.375827162307719,898.866166705612,884.304999999993
101,15,1416.90228763412,0.33665845846611,945.310348590254,1361.12415690368,0.378918345111314,898.750708607927,1102.99400000001
121,15,1415.0551455329,0.339238708038001,944.680572919196,1358.4377257264,0.382220433545019,897.414219536199,1305.77499999999
141,15,1413.94662805332,0.34082393008705,944.490228347975,1358.7420192262,0.382277925239083,898.138833189774,1519.102
161,15,1413.41373864177,0.341764094257359,944.552022577622,1357.6774556189,0.383692292344828,897.965414593008,1742.303
181,15,1412.80864765312,0.342705649701071,944.43806359888,1357.80717628636,0.383695889088421,898.21819609774,1953.795
201,15,1411.99679746196,0.343832571426355,944.103075076928,1357.57192230529,0.384122310615167,898.249037246732,2154.60399999999
1,17,1708.42664468179,0.0196441016770358,1167.13081602668,1712.83750660436,0.0255506037810256,1173.46732887787,21.4459999999963
21,17,1453.18320713056,0.286211820045983,957.043053550399,1403.57163269237,0.34509142712633,913.546901046704,243.005000000005
41,17,1434.04485029332,0.310717878424553,953.627040285685,1382.32253766213,0.3731063776441,908.453319123245,456.137000000002
61,17,1426.79457874368,0.320799248152846,951.591096142268,1376.09538808811,0.382557333469479,907.673631471548,669.679000000004
81,17,1423.49417979198,0.325675572542837,950.514662459134,1371.53455854196,0.389173655400255,906.428898793773,898.012999999992
101,17,1421.02608469028,0.329408229041517,949.893178233278,1370.48612044039,0.39147455468531,906.93249227063,1120.515
121,17,1419.4939923441,0.331792422255161,949.788538804135,1369.33358470238,0.393656967024813,906.717268433918,1325.723
141,17,1418.64526274497,0.33306716982954,949.514458913206,1368.37761342996,0.394980967292544,906.570867405546,1571.16899999999
161,17,1417.91575573392,0.334269024939389,949.533051990502,1368.38348961942,0.395314089275202,907.100554277173,1782.625
181,17,1417.20021661964,0.335345369017602,949.208320339399,1367.57390521484,0.396491386128933,906.557246938864,1994.159
201,17,1416.9081415314,0.335870677141908,949.184790818727,1366.85063489916,0.397699117458335,906.224703674083,2217.27899999999
1,19,1713.53471025064,0.0222313527897477,1170.78692473878,1678.01673098331,0.0332369104495346,1139.82269136137,21.3950000000041
21,19,1441.58903368803,0.303971266291336,949.248297027781,1383.13910846771,0.343559545834355,906.237255351266,245.494000000006
41,19,1421.83033905357,0.329640503285659,945.4979283966,1367.03676010576,0.365972904430583,904.38285794821,465.644
61,19,1414.41365787931,0.339999992842526,943.950016111624,1360.00772486357,0.376157157091296,902.544530249274,692.702000000005
81,19,1411.20501486152,0.344761821301236,943.014906891026,1356.9148260358,0.381355282882459,902.501895864143,908.396000000008
101,19,1409.29176945671,0.347596201163029,942.659628853626,1355.63658631275,0.383777284647212,902.732644433536,1122.114
121,19,1408.54907418882,0.349119279183881,942.939482294143,1354.09795984208,0.385918476276522,902.047183303436,1364.818
141,19,1407.44775005186,0.350850568967785,942.79475454018,1352.8011396042,0.387818661866432,901.641950178841,1571.352
161,19,1406.85188596465,0.35191335700152,942.85678945502,1352.15011529885,0.388858951048951,901.486102975469,1780.674
181,19,1406.0861533287,0.353194247456007,942.774164528763,1350.58484746581,0.390834550619404,900.610737891107,2011.12599999999
201,19,1405.77386237115,0.353806088219748,942.960894219041,1348.94149013903,0.39277591836667,899.625568073332,2204.889
1,21,1709.22266328053,0.024085932913949,1171.67467181585,1686.71382400479,0.0281958402589605,1156.45329658023,21.7419999999984
21,21,1438.23842477478,0.306921704647533,947.308046661719,1389.4114975534,0.341185062462552,904.701631885544,245.503000000012
41,21,1418.67779661361,0.332637589488726,942.466893434571,1367.74036739702,0.369915078087762,899.355582250643,473.709000000003
61,21,1411.63712612066,0.342871645409839,940.889698749545,1364.00010981034,0.376448291757837,899.673359895854,684.782999999996
81,21,1408.52163522193,0.347810818595226,940.39360625902,1358.72592579167,0.383518919963865,897.51253042506,916.032000000007
101,21,1406.28186141046,0.351255316289938,939.870694391037,1357.30333934455,0.385900229850458,897.436306325413,1142.656
121,21,1404.66213331421,0.353829516494107,939.561502984134,1356.15171436313,0.38778086296037,897.202578722793,1359.15800000001
141,21,1403.38180482236,0.355559159993079,939.16286710944,1354.66138129305,0.390101144416573,896.620906658415,1572.89300000001
161,21,1402.73987205038,0.356556320370552,938.995199858237,1353.27170223233,0.392014941646405,895.597167271597,1806.495
181,21,1402.46597010512,0.357056639188897,939.072935012413,1352.30984589205,0.393345887994908,895.058049845156,2004.44399999999
201,21,1402.00536795831,0.357854143788684,938.978651651981,1352.30167757861,0.393634150074026,895.605056397762,2245.51700000001
1,23,1709.80876815077,0.0181016215127201,1168.68361430778,1727.59039181086,0.0177950957165819,1191.89035535731,21.4630000000034
21,23,1443.2061853288,0.294317250533063,943.851593368955,1400.98748704217,0.35809284099513,910.841541030343,248.789999999994
41,23,1425.13775876206,0.318392474649187,942.094164185538,1383.08105039623,0.383642521610063,909.016411414706,472.254000000001
61,23,1419.83948947942,0.326509719211655,942.005404243564,1378.4951912485,0.392116175427766,909.601300315312,694.052000000011
81,23,1417.57282198816,0.330388676644518,942.111931111821,1374.23412975841,0.39851772290787,908.252537674196,913.342000000004
101,23,1416.1590252359,0.332655727917042,941.976207102831,1372.24333333333,0.401827018955062,907.824529523265,1139.66900000001
121,23,1414.78105815806,0.334859603090618,941.614173910385,1372.09627030645,0.403057017139232,908.61562883701,1365.07800000001
141,23,1413.73556774727,0.336461526358413,941.521799255509,1369.70627441357,0.405977575281494,907.321005050878,1586.71900000001
161,23,1412.96247928277,0.337623244171197,941.24692047494,1369.19700457049,0.406887097712898,907.591964587973,1829.66399999999
181,23,1412.36809818323,0.338533047653261,941.053432976136,1368.7080961871,0.407938943351247,907.671986504374,2041.07800000001
201,23,1412.2481624498,0.338847607058591,941.203350653228,1368.56323831348,0.408279327466903,907.698779716474,2269.09700000001
1,25,1709.19288720073,0.017949229297046,1172.80543456193,1714.99237003122,0.0252567247663209,1167.91387114322,21.8089999999793
21,25,1435.40728539998,0.304345815746819,938.826090599363,1376.98427423693,0.374597902102962,891.361116279128,245.516000000003
41,25,1417.4307866113,0.327807941154951,935.506813971499,1361.57720683951,0.39758132970397,891.786966297975,465.647999999986
61,25,1410.31096025755,0.338008489462566,933.825953548004,1358.2510304991,0.403788575993739,893.111069633475,692.843999999983
81,25,1406.93589788588,0.34304311265867,933.3032291057,1355.9007743752,0.408108576606225,893.649915783945,912.921000000002
101,25,1404.78385926691,0.346308814064727,932.963614313185,1354.60396533559,0.410912568480264,893.510517514516,1122.23000000001
121,25,1402.79318781304,0.349203778349825,932.463717319032,1354.55368933134,0.411776699778704,894.059238815328,1331.12400000001
141,25,1401.86438916487,0.350608425160383,932.232702320904,1354.85637248287,0.411910842458129,894.40828022138,1558.48000000001
161,25,1400.93751486839,0.351932574446743,931.726516927516,1354.00659218195,0.413166481977257,894.32797375252,1794.98199999999
181,25,1400.59767267482,0.352573678108502,931.99953403028,1353.74412558099,0.413865119209848,894.52155747802,2012.402
201,25,1400.27954355919,0.353182382604474,932.060476357953,1354.29369931548,0.413413798011494,895.20569305753,2256.15300000002
