data,hora,valor
20180503,1300,297.036
20180503,1400,297.153
20180503,1500,297.295
20180503,1600,297.416
20180503,1700,297.494
20180503,1800,297.529
20180503,1900,297.517
20180503,2000,297.507
20180503,2100,297.471
20180503,2200,297.422
20180503,2300,297.384
20180504,0000,297.347
20180504,0100,297.314
20180504,0200,297.28
20180504,0300,297.244
20180504,0400,297.205
20180504,0500,297.165
20180504,0600,297.12
20180504,0700,297.077
20180504,0800,297.031
20180504,0900,296.987
20180504,1000,296.927
20180504,1100,296.968
20180504,1200,297.082
20180504,1300,297.197
20180504,1400,297.343
20180504,1500,297.511
20180504,1600,297.683
20180504,1700,297.81
20180504,1800,297.872
20180504,1900,297.862
20180504,2000,297.857
20180504,2100,297.823
20180504,2200,297.818
20180504,2300,297.782
20180505,0000,297.746
20180505,0100,297.711
20180505,0200,297.673
20180505,0300,297.632
20180505,0400,297.585
20180505,0500,297.535
20180505,0600,297.48
20180505,0700,297.425
20180505,0800,297.368
20180505,0900,297.31
20180505,1000,297.236
20180505,1100,297.234
20180505,1200,297.28
20180505,1300,297.367
20180505,1400,297.51
20180505,1500,297.678
20180505,1600,297.858
20180505,1700,298.054
20180505,1800,298.222
20180505,1900,298.267
20180505,2000,298.251
20180505,2100,298.212
20180505,2200,298.143
20180505,2300,298.103
20180506,0000,298.062
20180506,0100,298.022
20180506,0200,297.98
20180506,0300,297.932
20180506,0400,297.88
20180506,0500,297.827
20180506,0600,297.773
20180506,0700,297.717
20180506,0800,297.66
20180506,0900,297.602
20180506,1000,297.597
20180506,1100,297.583
20180506,1200,297.612
20180506,1300,297.677
20180506,1400,297.763
20180506,1500,297.849
20180506,1600,297.906
20180506,1700,297.902
20180506,1800,297.861
20180506,1900,297.827
20180506,2000,297.793
20180506,2100,297.746
20180506,2200,297.698
20180506,2300,297.653
20180507,0000,297.608
20180507,0100,297.567
20180507,0200,297.528
20180507,0300,297.487
20180507,0400,297.448
20180507,0500,297.406
20180507,0600,297.36
20180507,0700,297.316
20180507,0800,297.275
20180507,0900,297.235
20180507,1000,297.206
20180507,1100,297.183
20180507,1200,297.242
20180507,1300,297.356
20180507,1400,297.446
20180507,1500,297.521
20180507,1600,297.551
20180507,1700,297.521
20180507,1800,297.514
20180507,1900,297.508
20180507,2000,297.477
20180507,2100,297.432
20180507,2200,297.406
20180507,2300,297.372
20180508,0000,297.336
20180508,0100,297.301
20180508,0200,297.264
20180508,0300,297.224
20180508,0400,297.185
20180508,0500,297.147
20180508,0600,297.106
20180508,0700,297.065
20180508,0800,297.024
20180508,0900,296.984
20180508,1000,296.963
20180508,1100,296.939
20180508,1200,296.925
20180508,1300,296.921
20180508,1400,296.928
20180508,1500,296.965
20180508,1600,296.98
20180508,1700,296.99
20180508,1800,296.99
20180508,1900,296.988
20180508,2000,296.955
20180508,2100,296.914
20180508,2200,296.887
20180508,2300,296.85
20180509,0000,296.812
20180509,0100,296.775
20180509,0200,296.736
20180509,0300,296.695
20180509,0400,296.653
20180509,0500,296.616
20180509,0600,296.577
20180509,0700,296.536
20180509,0800,296.493
20180509,0900,296.444
20180509,1000,296.431
20180509,1100,296.41
20180509,1200,296.413
20180509,1300,296.422
20180509,1400,296.449
20180509,1500,296.503
20180509,1600,296.555
20180509,1700,296.59
20180509,1800,296.608
20180509,1900,296.601
20180509,2000,296.566
20180509,2100,296.519
20180509,2200,296.483
20180509,2300,296.443
20180510,0000,296.399
20180510,0100,296.352
20180510,0200,296.302
20180510,0300,296.257
20180510,0400,296.213
20180510,0500,296.168
20180510,0600,296.126
20180510,0700,296.085
20180510,0800,296.053
20180510,0900,296.015
20180510,1000,295.956
20180510,1100,295.95
20180510,1200,296.041
20180510,1300,296.2
20180510,1400,296.433
20180510,1500,296.581
20180510,1600,296.714
20180510,1700,296.812
20180510,1800,296.829
20180510,1900,296.832
20180510,2000,296.798
20180510,2100,296.737
20180510,2200,296.7
20180510,2300,296.648
20180511,0000,296.596
20180511,0100,296.543
20180511,0200,296.488
20180511,0300,296.429
20180511,0400,296.364
20180511,0500,296.293
20180511,0600,296.218
20180511,0700,296.138
20180511,0800,296.053
20180511,0900,295.968
20180511,1000,295.848
20180511,1100,295.813
20180511,1200,295.848
20180511,1300,295.92
20180511,1400,296.013
20180511,1500,296.119
20180511,1600,296.226
20180511,1700,296.331
20180511,1800,296.431
20180511,1900,296.515
20180511,2000,296.534
20180511,2100,296.506
20180511,2200,296.523
20180511,2300,296.483
20180512,0000,296.44
20180512,0100,296.392
20180512,0200,296.338
20180512,0300,296.282
20180512,0400,296.223
20180512,0500,296.163
20180512,0600,296.101
20180512,0700,296.038
20180512,0800,295.973
20180512,0900,295.907
20180512,1000,295.873
20180512,1100,295.858
20180512,1200,295.878
20180512,1300,295.937
20180512,1400,296.018
20180512,1500,296.115
20180512,1600,296.218
20180512,1700,296.314
20180512,1800,296.392
20180512,1900,296.42
20180512,2000,296.408
20180512,2100,296.385
20180512,2200,296.333
20180512,2300,296.312
20180513,0000,296.299
20180513,0100,296.285
20180513,0200,296.271
20180513,0300,296.25
20180513,0400,296.23
20180513,0500,296.21
20180513,0600,296.191
20180513,0700,296.172
20180513,0800,296.15
20180513,0900,296.128
20180513,1000,296.142
20180513,1100,296.13
20180513,1200,296.128
20180513,1300,296.13
20180513,1400,296.129
20180513,1500,296.126
20180513,1600,296.129
20180513,1700,296.13
20180513,1800,296.122
20180513,1900,296.114
20180513,2000,296.099
20180513,2100,296.079
20180513,2200,296.058
20180513,2300,296.037
20180514,0000,296.015
20180514,0100,295.996
20180514,0200,295.975
20180514,0300,295.954
20180514,0400,295.933
20180514,0500,295.914
20180514,0600,295.892
20180514,0700,295.87
20180514,0800,295.847
20180514,0900,295.824
20180514,1000,295.776
20180514,1100,295.766
20180514,1200,295.815
20180514,1300,295.851
20180514,1400,295.889
20180514,1500,295.955
20180514,1600,296.046
20180514,1700,296.111
20180514,1800,296.14
20180514,1900,296.145
20180514,2000,296.136
20180514,2100,296.11
20180514,2200,296.074
20180514,2300,296.04
20180515,0000,296.003
20180515,0100,295.969
20180515,0200,295.935
20180515,0300,295.902
20180515,0400,295.867
20180515,0500,295.832
20180515,0600,295.794
20180515,0700,295.756
20180515,0800,295.716
20180515,0900,295.677
20180515,1000,295.657
20180515,1100,295.672
20180515,1200,295.751
20180515,1300,295.869
20180515,1400,296.011
20180515,1500,296.133
20180515,1600,296.205
20180515,1700,296.276
20180515,1800,296.31
20180515,1900,296.322
20180515,2000,296.319
20180515,2100,296.295
20180515,2200,296.268
20180515,2300,296.24
20180516,0000,296.209
20180516,0100,296.174
20180516,0200,296.135
20180516,0300,296.095
20180516,0400,296.051
20180516,0500,296.006
20180516,0600,295.958
20180516,0700,295.911
20180516,0800,295.863
20180516,0900,295.814
20180516,1000,295.817
20180516,1100,295.818
20180516,1200,295.868
20180516,1300,295.957
20180516,1400,296.064
20180516,1500,296.186
20180516,1600,296.311
20180516,1700,296.442
20180516,1800,296.52
20180516,1900,296.534
20180516,2000,296.533
20180516,2100,296.515
20180516,2200,296.445
20180516,2300,296.423
20180517,0000,296.401
20180517,0100,296.38
20180517,0200,296.363
20180517,0300,296.343
20180517,0400,296.321
20180517,0500,296.3
20180517,0600,296.278
20180517,0700,296.254
20180517,0800,296.228
20180517,0900,296.2
20180517,1000,296.182
20180517,1100,296.182
20180517,1200,296.197
20180517,1300,296.219
20180517,1400,296.261
20180517,1500,296.323
20180517,1600,296.378
20180517,1700,296.389
20180517,1800,296.406
20180517,1900,296.4
20180517,2000,296.382
20180517,2100,296.354
20180517,2200,296.347
20180517,2300,296.319
20180518,0000,296.292
20180518,0100,296.263
20180518,0200,296.235
20180518,0300,296.208
20180518,0400,296.179
20180518,0500,296.15
20180518,0600,296.121
20180518,0700,296.092
20180518,0800,296.064
20180518,0900,296.037
20180518,1000,295.99
20180518,1100,295.993
20180518,1200,296.04
20180518,1300,296.128
20180518,1400,296.212
20180518,1500,296.29
20180518,1600,296.38
20180518,1700,296.428
20180518,1800,296.46
20180518,1900,296.464
20180518,2000,296.457
20180518,2100,296.434
20180518,2200,296.447
20180518,2300,296.417
20180519,0000,296.384
20180519,0100,296.347
20180519,0200,296.308
20180519,0300,296.265
20180519,0400,296.219
20180519,0500,296.171
20180519,0600,296.122
20180519,0700,296.073
20180519,0800,296.025
20180519,0900,295.977
20180519,1000,295.943
20180519,1100,295.932
20180519,1200,295.944
20180519,1300,295.974
20180519,1400,296.035
20180519,1500,296.118
20180519,1600,296.208
20180519,1700,296.309
20180519,1800,296.392
20180519,1900,296.421
20180519,2000,296.427
20180519,2100,296.417
20180519,2200,296.376
20180519,2300,296.36
20180520,0000,296.342
20180520,0100,296.321
20180520,0200,296.297
20180520,0300,296.275
20180520,0400,296.255
20180520,0500,296.231
20180520,0600,296.201
20180520,0700,296.166
20180520,0800,296.124
20180520,0900,296.069
20180520,1000,296.045
20180520,1100,296.013
20180520,1200,296.024
20180520,1300,296.058
20180520,1400,296.071
20180520,1500,296.083
20180520,1600,296.098
20180520,1700,296.108
20180520,1800,296.097
20180520,1900,296.051
20180520,2000,295.983
20180520,2100,295.909
20180520,2200,295.862
20180520,2300,295.795
20180521,0000,295.727
20180521,0100,295.655
20180521,0200,295.583
20180521,0300,295.512
20180521,0400,295.44
20180521,0500,295.368
20180521,0600,295.297
20180521,0700,295.225
20180521,0800,295.154
20180521,0900,295.081
20180521,1000,294.955
20180521,1100,294.926
20180521,1200,294.957
20180521,1300,295.036
20180521,1400,295.153
20180521,1500,295.319
20180521,1600,295.44
20180521,1700,295.52
20180521,1800,295.554
20180521,1900,295.548
20180521,2000,295.504
20180521,2100,295.44
20180521,2200,295.377
20180521,2300,295.318
20180522,0000,295.259
20180522,0100,295.201
20180522,0200,295.143
20180522,0300,295.082
20180522,0400,295.019
20180522,0500,294.954
20180522,0600,294.887
20180522,0700,294.816
20180522,0800,294.742
20180522,0900,294.666
20180522,1000,294.569
20180522,1100,294.529
20180522,1200,294.561
20180522,1300,294.645
20180522,1400,294.756
20180522,1500,294.88
20180522,1600,294.996
20180522,1700,295.088
20180522,1800,295.144
20180522,1900,295.166
20180522,2000,295.151
20180522,2100,295.114
20180522,2200,295.073
20180522,2300,295.033
20180523,0000,294.996
20180523,0100,294.957
20180523,0200,294.914
20180523,0300,294.87
20180523,0400,294.824
20180523,0500,294.776
20180523,0600,294.725
20180523,0700,294.67
20180523,0800,294.613
20180523,0900,294.553
20180523,1000,294.508
20180523,1100,294.49
20180523,1200,294.526
20180523,1300,294.603
20180523,1400,294.701
20180523,1500,294.805
20180523,1600,294.855
20180523,1700,294.881
20180523,1800,294.904
20180523,1900,294.915
20180523,2000,294.899
20180523,2100,294.866
20180523,2200,294.839
20180523,2300,294.81
20180524,0000,294.78
20180524,0100,294.756
20180524,0200,294.733
20180524,0300,294.708
20180524,0400,294.685
20180524,0500,294.66
20180524,0600,294.635
20180524,0700,294.612
20180524,0800,294.583
20180524,0900,294.553
20180524,1000,294.496
20180524,1100,294.495
20180524,1200,294.539
20180524,1300,294.624
20180524,1400,294.715
20180524,1500,294.813
20180524,1600,294.902
20180524,1700,294.979
20180524,1800,294.997
20180524,1900,295.004
20180524,2000,294.987
20180524,2100,294.954
20180524,2200,294.939
20180524,2300,294.904
20180525,0000,294.871
20180525,0100,294.84
20180525,0200,294.81
20180525,0300,294.78
20180525,0400,294.752
20180525,0500,294.722
20180525,0600,294.694
20180525,0700,294.661
20180525,0800,294.63
20180525,0900,294.597
20180525,1000,294.557
20180525,1100,294.546
20180525,1200,294.568
20180525,1300,294.614
20180525,1400,294.688
20180525,1500,294.772
20180525,1600,294.856
20180525,1700,294.905
20180525,1800,294.924
20180525,1900,294.924
20180525,2000,294.903
20180525,2100,294.87
20180525,2200,294.843
20180525,2300,294.812
20180526,0000,294.78
20180526,0100,294.745
20180526,0200,294.712
20180526,0300,294.68
20180526,0400,294.647
20180526,0500,294.616
20180526,0600,294.585
20180526,0700,294.554
20180526,0800,294.524
20180526,0900,294.489
20180526,1000,294.498
20180526,1100,294.491
20180526,1200,294.506
20180526,1300,294.566
20180526,1400,294.636
20180526,1500,294.721
20180526,1600,294.807
20180526,1700,294.879
20180526,1800,294.912
20180526,1900,294.916
20180526,2000,294.895
20180526,2100,294.868
20180526,2200,294.851
20180526,2300,294.821
20180527,0000,294.792
20180527,0100,294.763
20180527,0200,294.732
20180527,0300,294.696
20180527,0400,294.654
20180527,0500,294.611
20180527,0600,294.565
20180527,0700,294.517
20180527,0800,294.467
20180527,0900,294.416
20180527,1000,294.368
20180527,1100,294.356
20180527,1200,294.4
20180527,1300,294.484
20180527,1400,294.592
20180527,1500,294.712
20180527,1600,294.821
20180527,1700,294.903
20180527,1800,294.948
20180527,1900,294.952
20180527,2000,294.934
20180527,2100,294.899
20180527,2200,294.875
20180527,2300,294.842
20180528,0000,294.811
20180528,0100,294.78
20180528,0200,294.747
20180528,0300,294.717
20180528,0400,294.684
20180528,0500,294.65
20180528,0600,294.619
20180528,0700,294.583
20180528,0800,294.551
20180528,0900,294.526
20180528,1000,294.446
20180528,1100,294.432
20180528,1200,294.461
20180528,1300,294.531
20180528,1400,294.616
20180528,1500,294.707
20180528,1600,294.779
20180528,1700,294.822
20180528,1800,294.847
20180528,1900,294.856
20180528,2000,294.842
20180528,2100,294.81
20180528,2200,294.777
20180528,2300,294.747
20180529,0000,294.715
20180529,0100,294.683
20180529,0200,294.651
20180529,0300,294.613
20180529,0400,294.572
20180529,0500,294.531
20180529,0600,294.486
20180529,0700,294.436
20180529,0800,294.387
20180529,0900,294.336
20180529,1000,294.296
20180529,1100,294.267
20180529,1200,294.28
20180529,1300,294.341
20180529,1400,294.429
20180529,1500,294.545
20180529,1600,294.641
20180529,1700,294.708
20180529,1800,294.745
20180529,1900,294.752
20180529,2000,294.736
20180529,2100,294.703
20180529,2200,294.673
20180529,2300,294.636
20180530,0000,294.598
20180530,0100,294.561
20180530,0200,294.523
20180530,0300,294.484
20180530,0400,294.441
20180530,0500,294.392
20180530,0600,294.336
20180530,0700,294.279
20180530,0800,294.219
20180530,0900,294.155
20180530,1000,294.123
20180530,1100,294.101
20180530,1200,294.139
20180530,1300,294.219
20180530,1400,294.32
20180530,1500,294.426
20180530,1600,294.514
20180530,1700,294.585
20180530,1800,294.63
20180530,1900,294.652
20180530,2000,294.646
20180530,2100,294.627
20180530,2200,294.605
20180530,2300,294.583
20180531,0000,294.562
20180531,0100,294.54
20180531,0200,294.514
20180531,0300,294.489
20180531,0400,294.462
20180531,0500,294.431
20180531,0600,294.397
20180531,0700,294.358
20180531,0800,294.317
20180531,0900,294.276
20180531,1000,294.266
20180531,1100,294.249
20180531,1200,294.276
20180531,1300,294.353
20180531,1400,294.457
20180531,1500,294.576
20180531,1600,294.687
20180531,1700,294.781
20180531,1800,294.841
20180531,1900,294.867
20180531,2000,294.864
20180531,2100,294.841
20180531,2200,294.815
20180531,2300,294.789
20180601,0000,294.761
20180601,0100,294.729
20180601,0200,294.693
20180601,0300,294.648
20180601,0400,294.598
20180601,0500,294.546
20180601,0600,294.489
20180601,0700,294.428
20180601,0800,294.366
20180601,0900,294.304
20180601,1000,294.255
20180601,1100,294.235
20180601,1200,294.261
20180601,1300,294.329
20180601,1400,294.417
20180601,1500,294.525
20180601,1600,294.629
20180601,1700,294.704
20180601,1800,294.759
20180601,1900,294.802
20180601,2000,294.806
20180601,2100,294.785
20180601,2200,294.76
20180601,2300,294.735
20180602,0000,294.705
20180602,0100,294.67
20180602,0200,294.629
20180602,0300,294.585
20180602,0400,294.536
20180602,0500,294.486
20180602,0600,294.434
20180602,0700,294.382
20180602,0800,294.329
20180602,0900,294.277
20180602,1000,294.233
20180602,1100,294.219
20180602,1200,294.255
20180602,1300,294.331
20180602,1400,294.431
20180602,1500,294.544
20180602,1600,294.655
20180602,1700,294.753
20180602,1800,294.829
20180602,1900,294.876
20180602,2000,294.884
20180602,2100,294.872
20180602,2200,294.858
20180602,2300,294.843
20180603,0000,294.827
20180603,0100,294.811
20180603,0200,294.792
20180603,0300,294.771
20180603,0400,294.746
20180603,0500,294.717
20180603,0600,294.686
20180603,0700,294.656
20180603,0800,294.627
20180603,0900,294.599
20180603,1000,294.581
20180603,1100,294.584
20180603,1200,294.606
20180603,1300,294.659
20180603,1400,294.725
20180603,1500,294.78
20180603,1600,294.84
20180603,1700,294.86
20180603,1800,294.86
20180603,1900,294.852
20180603,2000,294.836
20180603,2100,294.815
20180603,2200,294.79
20180603,2300,294.767
20180604,0000,294.744
20180604,0100,294.72
20180604,0200,294.693
20180604,0300,294.666
20180604,0400,294.64
20180604,0500,294.615
20180604,0600,294.588
20180604,0700,294.561
20180604,0800,294.53
20180604,0900,294.5
20180604,1000,294.445
20180604,1100,294.429
20180604,1200,294.428
20180604,1300,294.453
20180604,1400,294.465
20180604,1500,294.495
20180604,1600,294.506
20180604,1700,294.504
20180604,1800,294.498
20180604,1900,294.48
20180604,2000,294.457
20180604,2100,294.432
20180604,2200,294.411
20180604,2300,294.387
20180605,0000,294.364
20180605,0100,294.342
20180605,0200,294.319
20180605,0300,294.295
20180605,0400,294.272
20180605,0500,294.248
20180605,0600,294.223
20180605,0700,294.197
20180605,0800,294.175
20180605,0900,294.149
20180605,1000,294.101
20180605,1100,294.09
20180605,1200,294.102
20180605,1300,294.134
20180605,1400,294.182
20180605,1500,294.205
20180605,1600,294.221
20180605,1700,294.236
20180605,1800,294.238
20180605,1900,294.235
20180605,2000,294.224
20180605,2100,294.204
20180605,2200,294.195
20180605,2300,294.175
20180606,0000,294.157
20180606,0100,294.141
20180606,0200,294.124
20180606,0300,294.1
20180606,0400,294.071
20180606,0500,294.041
20180606,0600,294.008
20180606,0700,293.974
20180606,0800,293.939
20180606,0900,293.906
20180606,1000,293.905
20180606,1100,293.895
20180606,1200,293.923
20180606,1300,293.971
20180606,1400,294.039
20180606,1500,294.124
20180606,1600,294.198
20180606,1700,294.28
20180606,1800,294.339
20180606,1900,294.362
20180606,2000,294.365
20180606,2100,294.358
20180606,2200,294.346
20180606,2300,294.338
20180607,0000,294.327
20180607,0100,294.313
20180607,0200,294.302
20180607,0300,294.292
20180607,0400,294.281
20180607,0500,294.271
20180607,0600,294.26
20180607,0700,294.248
20180607,0800,294.235
20180607,0900,294.221
20180607,1000,294.218
20180607,1100,294.214
20180607,1200,294.226
20180607,1300,294.251
20180607,1400,294.303
20180607,1500,294.4
20180607,1600,294.484
20180607,1700,294.549
20180607,1800,294.594
20180607,1900,294.624
20180607,2000,294.628
20180607,2100,294.62
20180607,2200,294.609
20180607,2300,294.6
20180608,0000,294.59
20180608,0100,294.576
20180608,0200,294.56
20180608,0300,294.541
20180608,0400,294.522
20180608,0500,294.508
20180608,0600,294.496
20180608,0700,294.485
20180608,0800,294.473
20180608,0900,294.462
20180608,1000,294.457
20180608,1100,294.456
20180608,1200,294.472
20180608,1300,294.507
20180608,1400,294.545
20180608,1500,294.584
20180608,1600,294.619
20180608,1700,294.621
20180608,1800,294.619
20180608,1900,294.609
20180608,2000,294.59
20180608,2100,294.566
20180608,2200,294.524
20180608,2300,294.496
20180609,0000,294.467
20180609,0100,294.439
20180609,0200,294.41
20180609,0300,294.381
20180609,0400,294.353
20180609,0500,294.325
20180609,0600,294.297
20180609,0700,294.268
20180609,0800,294.239
20180609,0900,294.211
20180609,1000,294.166
20180609,1100,294.152
20180609,1200,294.153
20180609,1300,294.177
20180609,1400,294.218
20180609,1500,294.274
20180609,1600,294.327
20180609,1700,294.353
20180609,1800,294.363
20180609,1900,294.369
20180609,2000,294.36
20180609,2100,294.344
20180609,2200,294.332
20180609,2300,294.315
20180610,0000,294.296
20180610,0100,294.277
20180610,0200,294.253
20180610,0300,294.229
20180610,0400,294.204
20180610,0500,294.177
20180610,0600,294.151
20180610,0700,294.126
20180610,0800,294.1
20180610,0900,294.074
20180610,1000,294.059
20180610,1100,294.055
20180610,1200,294.08
20180610,1300,294.126
20180610,1400,294.188
20180610,1500,294.263
20180610,1600,294.34
20180610,1700,294.399
20180610,1800,294.453
20180610,1900,294.486
20180610,2000,294.491
20180610,2100,294.478
20180610,2200,294.466
20180610,2300,294.447
20180611,0000,294.425
20180611,0100,294.4
20180611,0200,294.375
20180611,0300,294.349
20180611,0400,294.323
20180611,0500,294.294
20180611,0600,294.266
20180611,0700,294.237
20180611,0800,294.205
20180611,0900,294.171
20180611,1000,294.119
20180611,1100,294.108
20180611,1200,294.125
20180611,1300,294.173
20180611,1400,294.236
20180611,1500,294.304
20180611,1600,294.379
20180611,1700,294.443
20180611,1800,294.488
20180611,1900,294.514
20180611,2000,294.519
20180611,2100,294.509
20180611,2200,294.515
20180611,2300,294.5
20180612,0000,294.481
20180612,0100,294.458
20180612,0200,294.432
20180612,0300,294.4
20180612,0400,294.367
20180612,0500,294.331
20180612,0600,294.294
20180612,0700,294.255
20180612,0800,294.215
20180612,0900,294.175
20180612,1000,294.185
20180612,1100,294.173
20180612,1200,294.207
20180612,1300,294.279
20180612,1400,294.375
20180612,1500,294.485
20180612,1600,294.592
20180612,1700,294.687
20180612,1800,294.758
20180612,1900,294.798
20180612,2000,294.804
20180612,2100,294.796
20180612,2200,294.791
20180612,2300,294.782
20180613,0000,294.772
20180613,0100,294.76
20180613,0200,294.742
20180613,0300,294.723
20180613,0400,294.702
20180613,0500,294.679
20180613,0600,294.653
20180613,0700,294.625
20180613,0800,294.597
20180613,0900,294.569
20180613,1000,294.562
20180613,1100,294.561
20180613,1200,294.603
20180613,1300,294.675
20180613,1400,294.759
20180613,1500,294.854
20180613,1600,294.958
20180613,1700,295.053
20180613,1800,295.127
20180613,1900,295.165
20180613,2000,295.171
20180613,2100,295.166
20180613,2200,295.164
20180613,2300,295.157
20180614,0000,295.149
20180614,0100,295.14
20180614,0200,295.129
20180614,0300,295.116
20180614,0400,295.104
20180614,0500,295.092
20180614,0600,295.08
20180614,0700,295.071
20180614,0800,295.063
20180614,0900,295.055
20180614,1000,295.052
20180614,1100,295.047
20180614,1200,295.04
20180614,1300,295.031
20180614,1400,295.018
20180614,1500,295.007
20180614,1600,295.004
20180614,1700,294.996
20180614,1800,294.981
20180614,1900,294.957
20180614,2000,294.928
20180614,2100,294.897
20180614,2200,294.878
20180614,2300,294.852
20180615,0000,294.827
20180615,0100,294.802
20180615,0200,294.777
20180615,0300,294.754
20180615,0400,294.731
20180615,0500,294.708
20180615,0600,294.686
20180615,0700,294.661
20180615,0800,294.638
20180615,0900,294.615
20180615,1000,294.532
20180615,1100,294.51
20180615,1200,294.492
20180615,1300,294.477
20180615,1400,294.47
20180615,1500,294.466
20180615,1600,294.471
20180615,1700,294.491
20180615,1800,294.488
20180615,1900,294.482
20180615,2000,294.466
20180615,2100,294.448
20180615,2200,294.425
20180615,2300,294.407
20180616,0000,294.39
20180616,0100,294.373
20180616,0200,294.356
20180616,0300,294.34
20180616,0400,294.325
20180616,0500,294.309
20180616,0600,294.294
20180616,0700,294.279
20180616,0800,294.264
20180616,0900,294.25
20180616,1000,294.226
20180616,1100,294.218
20180616,1200,294.23
20180616,1300,294.245
20180616,1400,294.285
20180616,1500,294.309
20180616,1600,294.312
20180616,1700,294.313
20180616,1800,294.303
20180616,1900,294.289
20180616,2000,294.274
20180616,2100,294.26
20180616,2200,294.255
20180616,2300,294.237
20180617,0000,294.218
20180617,0100,294.202
20180617,0200,294.185
20180617,0300,294.167
20180617,0400,294.149
20180617,0500,294.129
20180617,0600,294.112
20180617,0700,294.096
20180617,0800,294.079
20180617,0900,294.062
20180617,1000,294.07
20180617,1100,294.062
20180617,1200,294.064
20180617,1300,294.087
20180617,1400,294.121
20180617,1500,294.165
20180617,1600,294.226
20180617,1700,294.267
20180617,1800,294.284
20180617,1900,294.283
20180617,2000,294.276
20180617,2100,294.258
20180617,2200,294.263
20180617,2300,294.245
20180618,0000,294.229
20180618,0100,294.208
20180618,0200,294.191
20180618,0300,294.177
20180618,0400,294.164
20180618,0500,294.149
20180618,0600,294.135
20180618,0700,294.122
20180618,0800,294.105
20180618,0900,294.09
20180618,1000,294.079
20180618,1100,294.073
20180618,1200,294.086
20180618,1300,294.113
20180618,1400,294.159
20180618,1500,294.212
20180618,1600,294.274
20180618,1700,294.339
20180618,1800,294.382
20180618,1900,294.394
20180618,2000,294.382
20180618,2100,294.36
20180618,2200,294.325
20180618,2300,294.301
20180619,0000,294.278
20180619,0100,294.255
20180619,0200,294.234
20180619,0300,294.213
20180619,0400,294.189
20180619,0500,294.168
20180619,0600,294.146
20180619,0700,294.124
20180619,0800,294.102
20180619,0900,294.078
20180619,1000,294.062
20180619,1100,294.055
20180619,1200,294.07
20180619,1300,294.123
20180619,1400,294.193
20180619,1500,294.258
20180619,1600,294.317
20180619,1700,294.368
20180619,1800,294.417
20180619,1900,294.429
20180619,2000,294.417
20180619,2100,294.388
20180619,2200,294.358
20180619,2300,294.327
20180620,0000,294.294
20180620,0100,294.262
20180620,0200,294.229
20180620,0300,294.196
20180620,0400,294.158
20180620,0500,294.117
20180620,0600,294.072
20180620,0700,294.024
20180620,0800,293.973
20180620,0900,293.921
20180620,1000,293.869
20180620,1100,293.844
20180620,1200,293.865
20180620,1300,293.926
20180620,1400,294.015
20180620,1500,294.119
20180620,1600,294.224
20180620,1700,294.313
20180620,1800,294.382
20180620,1900,294.418
20180620,2000,294.42
20180620,2100,294.402
20180620,2200,294.384
20180620,2300,294.36
20180621,0000,294.333
20180621,0100,294.305
20180621,0200,294.274
20180621,0300,294.238
20180621,0400,294.197
20180621,0500,294.152
20180621,0600,294.103
20180621,0700,294.052
20180621,0800,294
20180621,0900,293.946
20180621,1000,293.874
20180621,1100,293.847
20180621,1200,293.871
20180621,1300,293.937
20180621,1400,294.029
20180621,1500,294.136
20180621,1600,294.242
20180621,1700,294.335
20180621,1800,294.404
20180621,1900,294.441
20180621,2000,294.443
20180621,2100,294.428
20180621,2200,294.426
20180621,2300,294.411
20180622,0000,294.395
20180622,0100,294.378
20180622,0200,294.354
20180622,0300,294.328
20180622,0400,294.297
20180622,0500,294.259
20180622,0600,294.219
20180622,0700,294.175
20180622,0800,294.13
20180622,0900,294.082
20180622,1000,294.036
20180622,1100,294.017
20180622,1200,294.046
20180622,1300,294.116
20180622,1400,294.21
20180622,1500,294.315
20180622,1600,294.418
20180622,1700,294.5
20180622,1800,294.567
20180622,1900,294.61
20180622,2000,294.613
20180622,2100,294.601
20180622,2200,294.575
20180622,2300,294.56
20180623,0000,294.546
20180623,0100,294.53
20180623,0200,294.512
20180623,0300,294.492
20180623,0400,294.468
20180623,0500,294.443
20180623,0600,294.415
20180623,0700,294.382
20180623,0800,294.346
20180623,0900,294.307
20180623,1000,294.261
20180623,1100,294.244
20180623,1200,294.277
20180623,1300,294.347
20180623,1400,294.442
20180623,1500,294.549
20180623,1600,294.656
20180623,1700,294.748
20180623,1800,294.815
20180623,1900,294.849
20180623,2000,294.851
20180623,2100,294.836
20180623,2200,294.827
20180623,2300,294.812
20180624,0000,294.793
20180624,0100,294.77
20180624,0200,294.74
20180624,0300,294.705
20180624,0400,294.667
20180624,0500,294.624
20180624,0600,294.577
20180624,0700,294.528
20180624,0800,294.476
20180624,0900,294.424
20180624,1000,294.417
20180624,1100,294.402
20180624,1200,294.435
20180624,1300,294.501
20180624,1400,294.595
20180624,1500,294.696
20180624,1600,294.8
20180624,1700,294.889
20180624,1800,294.952
20180624,1900,294.991
20180624,2000,294.996
20180624,2100,294.983
20180624,2200,294.981
20180624,2300,294.965
20180625,0000,294.947
20180625,0100,294.923
20180625,0200,294.891
20180625,0300,294.854
20180625,0400,294.813
20180625,0500,294.769
20180625,0600,294.723
20180625,0700,294.677
20180625,0800,294.629
20180625,0900,294.584
20180625,1000,294.522
20180625,1100,294.509
20180625,1200,294.544
